PRICE,LAND AREA,ROAD ACCESS,FLOOR,BEDROOM,BATHROOM,BUILT YEAR,AMENITY_PARKING,LOCATION_Kathmandu,LOCATION_Lalitpur,AMENITY_MARBEL,AMENITY_PARQUET,AMENITY_DRINKING_WATER,AMENITY_MODULAR_KITCHEN,AMENITY_GARDEN,AMENITY_DRAINAGE,AMENITY_POWER_BACKUP,AMENITY_RESERVE_TANK,AMENITY_WATER_WELL
29500000,4.0,13.0,2.5,6.0,5.0,2069,1,0,1,0,0,1,0,0,1,0,0,0
16000000,3.1,13.0,1.0,2.0,1.0,2071,1,0,1,0,0,1,0,0,1,0,0,0
27000000,2.3,13.0,3.5,6.0,4.0,2079,1,1,0,0,1,0,1,0,0,1,0,0
23000000,3.0,13.0,2.5,7.0,3.0,2073,1,0,1,0,0,1,0,0,1,0,0,0
23000000,3.0,13.0,2.5,4.0,3.0,2076,1,0,1,0,0,1,0,0,1,0,0,0
38800000,4.2,13.0,3.5,6.0,5.0,2069,1,1,0,0,0,1,0,0,1,0,0,0
39800000,4.1,13.0,2.5,7.0,5.0,2070,1,1,0,0,0,1,0,0,1,0,0,0
43500000,5.0,13.0,2.5,5.0,5.0,2072,1,1,0,0,0,1,0,0,1,0,0,0
23000000,3.0,10.0,3.0,4.0,2.0,2072,1,1,0,0,0,1,0,0,1,0,0,0
23000000,3.0,10.0,2.5,5.0,3.0,2069,1,1,0,0,0,1,0,0,1,0,0,0
34000000,3.1,20.0,2.5,4.0,4.0,2070,1,1,0,1,1,1,1,0,1,0,0,0
15000000,2.2,4.0,3.0,3.0,3.0,2072,1,1,0,0,0,1,0,0,0,0,0,0
38000000,3.0,20.0,3.5,6.0,4.0,2072,1,1,0,0,0,1,0,0,1,1,0,0
35000000,6.0,11.0,2.5,12.0,4.0,2069,1,1,0,0,0,1,0,0,1,0,0,0
37500000,4.0,13.0,2.5,6.0,5.0,2069,1,1,0,0,0,1,0,0,1,0,0,0
42500000,4.2,13.0,3.0,8.0,5.0,2079,1,0,1,0,0,1,0,0,1,0,0,0
34500000,4.1,13.0,2.5,5.0,4.0,2079,1,0,1,0,0,1,0,0,1,0,0,0
26500000,3.0,13.0,3.5,5.0,5.0,2076,1,0,1,0,0,1,0,0,1,0,0,0
31500000,3.1,13.0,3.0,5.0,4.0,2073,1,0,1,0,0,1,0,0,1,0,0,0
37500000,3.3,13.0,2.5,5.0,4.0,2076,1,0,1,0,0,1,0,0,1,0,0,0
27000000,3.2,15.0,2.5,4.0,4.0,2072,1,0,1,1,0,1,0,0,1,1,0,0
39000000,5.2,13.0,2.5,5.0,4.0,2072,1,1,0,0,0,1,0,0,1,0,0,0
40000000,6.0,4.0,2.5,6.0,4.0,2073,0,1,0,1,0,1,0,0,1,0,0,0
35000000,3.0,13.0,5.0,17.0,12.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
35000000,3.2,13.0,2.5,5.0,3.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
58600000,4.1,20.0,3.0,4.0,5.0,2076,1,0,1,0,0,1,1,0,0,0,0,0
55000000,5.2,13.0,3.5,8.0,7.0,2073,1,1,0,1,0,1,0,0,1,1,0,0
51000000,4.2,12.0,2.5,5.0,5.0,2070,1,1,0,1,0,0,0,0,1,1,0,0
26000000,3.2,10.0,2.5,5.0,2.0,2079,1,1,0,0,0,1,0,0,1,0,0,0
27000000,3.0,13.0,2.5,5.0,3.0,2072,1,1,0,0,0,1,0,0,1,0,0,0
12000000,3.2,13.0,1.5,3.0,2.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
38500000,5.2,18.0,3.0,7.0,5.0,2076,1,0,1,1,1,1,1,1,1,0,0,0
52000000,4.3,12.0,2.5,4.0,5.0,2076,1,1,0,1,0,0,0,0,1,1,0,0
26000000,4.1,13.0,2.5,2.0,3.0,2073,1,0,1,0,0,1,0,0,1,0,0,0
24000000,2.3,13.0,3.5,5.0,4.0,2070,1,0,1,0,0,1,0,0,1,0,0,0
31000000,3.2,13.0,3.5,5.0,3.0,2065,1,0,1,0,0,1,0,0,1,0,0,0
25500000,3.0,13.0,2.5,6.0,3.0,2066,1,0,1,0,0,1,0,0,1,0,0,0
28500000,3.2,12.0,2.5,4.0,3.0,2072,1,0,1,0,0,1,0,0,1,0,0,0
85000000,5.0,27.0,4.0,10.0,6.0,2068,1,1,0,0,0,1,0,0,1,0,0,0
51500000,7.0,20.0,2.5,4.0,4.0,2072,1,0,1,0,0,1,0,0,1,0,0,0
22000000,3.0,16.5,2.5,5.0,5.0,2070,1,0,1,0,0,1,0,0,1,0,0,0
27000000,3.3,13.0,2.5,7.0,3.0,2070,1,1,0,0,0,1,0,0,1,0,0,0
29500000,3.2,13.0,2.5,6.0,5.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
28000000,3.0,13.0,2.5,6.0,3.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
57500000,9.1,15.0,2.5,4.0,3.0,2076,1,1,0,1,0,1,0,0,1,0,0,0
35000000,2.3,15.0,3.5,6.0,4.0,2079,1,1,0,0,0,1,0,0,1,0,0,0
140000000,8.2,13.0,2.0,4.0,5.0,2072,1,0,1,0,0,1,0,0,1,0,0,0
17500000,3.1,11.0,2.0,6.0,3.0,2072,1,0,1,0,0,1,0,0,1,0,0,0
43500000,6.2,13.0,3.5,4.0,5.0,2058,1,1,0,1,0,1,1,1,1,1,0,0
23500000,3.1,13.0,2.5,5.0,4.0,2069,1,1,0,0,0,1,0,0,1,0,0,0
25000000,4.0,8.0,3.5,4.0,2.0,2069,1,1,0,0,0,1,0,0,1,0,0,0
51000000,6.0,20.0,2.5,4.0,2.0,2079,1,1,0,0,0,1,0,1,1,0,0,0
63500000,6.7,14.0,2.5,5.0,5.0,2079,0,0,1,1,1,0,0,0,0,0,0,0
70000000,5.3,17.0,2.0,4.0,4.0,2076,1,1,0,1,1,1,0,1,1,1,0,0
78000000,7.0,13.0,2.5,5.0,5.0,2072,1,0,1,1,1,1,1,0,1,0,0,0
85000000,7.0,13.0,2.5,5.0,5.0,2080,1,0,1,0,0,1,0,0,1,0,0,0
25000000,3.0,13.0,2.5,5.0,3.0,2072,1,0,1,0,0,1,0,0,1,0,0,0
16500000,3.0,13.0,1.0,2.0,1.0,2074,1,0,1,0,0,1,0,0,1,0,0,0
34500000,4.0,13.0,2.5,6.0,3.0,2073,1,1,0,0,0,1,0,0,1,0,0,0
23500000,2.2,12.0,2.5,6.0,2.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
38500000,4.2,13.0,3.0,4.0,5.0,2074,0,1,0,1,1,0,0,0,0,0,0,0
33500000,5.0,12.5,2.5,5.0,4.0,2073,1,1,0,1,0,1,0,0,1,1,0,0
21500000,2.3,13.0,2.5,9.0,3.0,2076,1,0,1,0,0,1,0,0,1,0,0,0
39000000,7.0,12.0,2.5,7.0,4.0,2076,1,1,0,1,0,1,0,1,1,0,0,0
27500000,3.0,20.0,3.5,5.0,3.0,2073,1,0,1,0,0,1,0,0,1,0,0,0
29500000,3.1,13.0,3.0,6.0,5.0,2070,1,1,0,0,0,1,0,0,1,0,0,0
16000000,4.0,10.0,2.0,2.0,2.0,2073,1,1,0,0,0,1,0,0,1,0,0,0
72500000,10.0,13.0,2.5,6.0,3.0,2073,1,1,0,0,0,1,0,0,1,0,0,0
38500000,4.5,13.0,3.5,6.0,5.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
29500000,4.0,16.0,2.5,4.0,3.0,2069,1,1,0,0,0,1,0,0,1,0,0,0
25000000,4.0,15.0,2.5,6.0,6.0,2074,1,1,0,0,0,1,0,1,1,0,0,0
26000000,3.0,13.0,2.5,3.0,3.0,2076,1,0,1,0,0,1,0,0,1,0,0,0
32500000,3.3,23.0,2.5,6.0,4.0,2074,1,0,1,0,0,1,0,0,1,0,0,0
22500000,3.5,12.0,2.5,5.0,3.0,2069,1,0,1,0,0,1,0,0,1,0,0,0
40000000,4.2,13.0,2.5,6.0,3.0,2069,1,0,1,0,0,1,0,0,1,0,0,0
31500000,3.1,13.0,2.5,4.0,4.0,2069,1,0,1,0,0,1,0,0,1,0,0,0
33000000,3.2,13.0,2.5,5.0,4.0,2076,1,0,1,0,0,1,0,0,1,0,0,0
27000000,4.1,13.0,2.5,7.0,4.0,2076,1,0,1,0,0,1,0,0,1,0,0,0
22500000,2.3,13.0,2.5,4.0,4.0,2072,1,0,1,0,0,1,0,0,1,0,0,0
33000000,3.3,16.0,2.5,6.0,4.0,2079,1,0,1,0,0,1,0,0,1,0,0,0
36000000,3.0,20.0,2.5,6.0,5.0,2058,1,1,0,0,0,1,0,0,1,0,0,0
37500000,4.0,16.0,2.5,6.0,5.0,2072,1,0,1,1,1,0,0,0,0,0,0,0
39900000,5.0,13.0,2.0,4.0,4.0,2069,1,0,1,0,0,1,0,1,1,0,0,0
17000000,4.0,10.0,2.5,7.0,3.0,2069,1,0,1,1,0,1,0,0,1,0,0,0
24500000,3.2,13.0,2.5,5.0,4.0,2079,1,0,1,1,0,0,0,0,1,0,0,0
35000000,4.0,13.0,2.5,5.0,5.0,2079,1,0,1,0,1,0,0,0,1,0,0,0
32000000,3.0,20.0,2.5,4.0,4.0,2076,1,1,0,0,0,1,0,1,1,0,0,0
38000000,6.0,13.0,2.5,6.0,6.0,2076,0,1,0,0,0,1,0,1,1,1,0,0
28000000,3.0,13.0,2.5,6.0,3.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
75000000,13.0,13.0,2.5,5.0,5.0,2073,1,1,0,0,0,1,0,0,1,0,0,0
31000000,3.3,10.0,2.5,4.0,3.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
32500000,4.0,20.0,2.5,4.0,4.0,2072,1,1,0,1,0,1,0,0,1,0,0,0
32500000,5.1,10.0,3.5,5.0,2.0,2080,1,1,0,0,0,1,0,0,1,0,0,0
29000000,3.2,13.0,2.5,6.0,3.0,2072,1,1,0,0,0,1,0,0,1,0,0,0
28000000,3.0,20.0,3.5,6.0,8.0,2070,1,1,0,0,0,1,0,0,1,0,0,0
66000000,4.5,16.0,4.5,3.0,6.0,2064,1,0,1,1,0,1,0,0,1,0,0,0
21900000,3.0,11.0,3.5,7.0,4.0,2060,1,1,0,1,0,1,0,0,1,0,0,0
28000000,3.2,13.0,2.5,5.0,3.0,2070,1,0,1,0,0,1,0,0,1,0,0,0
17500000,3.3,10.0,2.5,3.0,3.0,2059,1,1,0,1,0,1,0,0,1,0,0,0
27000000,3.5,20.0,2.5,5.0,4.0,2060,1,0,1,1,1,1,0,0,1,0,0,0
25500000,3.2,13.0,2.5,6.0,5.0,2070,1,0,1,0,0,1,0,0,1,0,0,0
36500000,4.0,13.0,2.5,5.0,3.0,2075,1,1,0,0,0,1,0,0,1,0,0,0
29500000,3.1,13.0,2.5,6.0,5.0,2058,1,1,0,0,0,1,0,0,1,0,0,0
45000000,3.0,16.0,4.0,6.0,4.0,2060,1,1,0,0,0,1,0,0,1,0,0,0
46000000,3.5,27.0,3.5,5.0,6.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
17800000,3.1,9.0,1.5,3.0,2.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
34500000,5.0,13.0,3.0,7.0,4.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
35000000,4.0,13.0,2.5,4.0,4.0,2076,1,0,1,1,1,1,0,0,1,0,0,0
18800000,2.2,12.0,2.5,4.0,3.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
27000000,3.0,10.0,2.5,5.0,4.0,2060,1,0,1,1,0,1,0,0,1,0,0,0
15000000,3.0,13.0,1.5,3.0,2.0,2054,1,1,0,0,0,1,0,0,1,0,0,0
65000000,5.2,15.0,4.0,6.0,4.0,2074,0,1,0,1,0,1,0,0,1,0,0,0
25500000,3.0,10.0,2.5,8.0,3.0,2065,1,1,0,0,0,1,0,0,1,0,0,0
33000000,2.3,25.0,4.5,5.0,3.0,2058,1,0,1,0,0,1,0,0,1,0,0,0
25000000,3.1,13.0,2.5,6.0,3.0,2056,1,0,1,0,0,1,0,0,1,0,0,0
71000000,4.0,11.0,3.5,7.0,6.0,2074,1,0,1,0,0,1,0,0,1,0,0,0
37000000,5.0,13.0,2.5,6.0,6.0,2076,1,0,1,0,0,1,0,1,1,0,0,0
39500000,5.2,13.0,2.5,4.0,4.0,2076,1,0,1,0,0,1,0,0,1,0,0,0
27500000,3.0,13.0,3.0,5.0,3.0,2075,1,0,1,1,0,0,0,0,1,0,0,0
135000000,14.0,20.0,3.5,5.0,6.0,2067,1,1,0,0,0,1,0,0,1,0,0,0
22000000,2.3,10.0,3.0,4.0,3.0,2071,1,0,1,0,1,0,1,0,0,1,0,0
12000000,3.0,20.0,2.5,4.0,4.0,2066,0,1,0,0,0,1,0,0,1,0,0,0
70000000,5.1,12.0,5.5,4.0,3.0,2070,1,1,0,0,0,1,0,0,1,0,0,0
55000000,5.2,13.0,2.5,4.0,3.0,2075,1,1,0,0,0,1,0,0,1,0,0,0
28000000,5.2,12.5,1.0,2.0,2.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
45000000,6.1,13.0,2.5,5.0,5.0,2058,0,0,1,0,0,1,0,1,1,0,0,0
13500000,4.0,13.0,2.5,8.0,4.0,2060,1,0,1,1,0,1,0,0,1,0,0,0
32500000,3.3,13.0,2.5,5.0,4.0,2074,1,0,1,1,0,0,0,0,1,0,0,0
37500000,4.0,16.0,2.5,4.0,4.0,2074,1,0,1,1,0,0,0,0,1,0,0,0
26000000,3.3,11.0,3.0,5.0,6.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
24000000,4.0,14.0,2.0,4.0,2.0,2052,1,1,0,0,0,0,0,0,1,1,0,0
38000000,4.0,10.0,2.5,3.0,3.0,2054,1,1,0,1,0,1,0,0,1,0,0,0
29500000,4.0,13.0,2.4,6.0,5.0,2074,1,1,0,0,0,1,0,1,1,0,0,0
25500000,4.2,20.0,2.0,5.0,4.0,2065,1,1,0,0,0,1,0,0,1,0,0,0
31000000,4.0,12.0,3.5,8.0,3.0,2058,1,1,0,0,0,1,0,1,1,0,0,0
42500000,4.0,20.0,2.5,4.0,4.0,2076,0,0,1,1,1,0,0,0,0,1,0,0
30000000,3.0,20.0,2.5,4.0,5.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
34500000,4.0,13.0,2.5,6.0,3.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
74000000,11.0,13.0,3.5,8.0,4.0,2054,1,1,0,0,0,1,0,0,1,0,0,0
37500000,3.2,20.0,2.5,4.0,4.0,2070,1,0,1,0,0,1,0,1,1,0,0,0
85000000,5.0,14.0,2.5,5.0,7.0,2074,1,0,1,0,1,1,0,0,1,0,0,0
34500000,6.1,14.0,2.0,7.0,4.0,2067,1,1,0,0,0,1,0,0,1,0,0,0
65000000,3.2,18.0,3.5,7.0,4.0,2065,0,1,0,0,0,1,0,0,1,0,0,0
30000000,4.0,32.0,3.5,6.0,3.0,2075,1,1,0,0,0,1,0,0,1,0,0,0
34000000,4.0,13.0,2.5,5.0,4.0,2077,1,1,0,1,0,1,0,0,1,0,0,0
67500000,8.0,12.0,2.0,9.0,6.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
47000000,6.0,16.0,2.0,6.0,3.0,2075,1,1,0,0,0,1,0,0,1,0,0,0
60000000,4.0,20.0,4.0,6.0,5.0,2073,1,1,0,0,0,0,0,0,1,0,0,0
33000000,4.0,13.0,2.0,5.0,4.0,2073,1,1,0,0,0,1,0,0,1,0,0,0
140000000,17.0,15.0,2.5,6.0,3.0,2071,1,1,0,1,0,1,0,0,1,0,0,0
34000000,4.0,13.0,2.5,6.0,3.0,2077,1,1,0,0,0,1,0,0,1,0,0,0
42000000,4.3,12.0,2.5,6.0,3.0,2070,1,1,0,1,0,1,0,0,1,0,0,0
34500000,4.0,13.0,2.5,6.0,3.0,2069,1,1,0,0,0,1,0,0,1,0,0,0
37500000,5.0,20.0,2.5,3.0,4.0,2073,0,0,1,1,1,0,0,0,0,0,0,0
78000000,6.0,13.0,2.5,4.0,5.0,2067,0,0,1,1,1,0,0,0,0,0,0,0
77000000,6.2,20.0,2.5,4.0,5.0,2065,0,1,0,0,0,1,1,1,0,1,0,0
38000000,4.0,18.0,2.5,4.0,3.0,2075,1,1,0,0,0,1,0,0,1,0,0,0
15500000,2.3,13.0,1.0,2.0,1.0,2075,1,0,1,0,0,1,0,0,1,0,0,0
105000000,11.0,11.0,2.0,4.0,4.0,2064,1,1,0,1,0,1,0,1,1,1,0,0
125000000,10.0,15.0,5.0,10.0,4.0,2065,0,1,0,0,0,1,0,0,1,0,0,0
23500000,3.0,13.0,2.5,4.0,4.0,2076,1,0,1,0,0,1,0,0,1,0,0,0
62500000,7.2,17.0,2.5,4.0,5.0,2065,1,1,0,1,0,1,0,0,1,0,0,0
18000000,3.3,20.0,2.5,4.0,3.0,2060,1,0,1,0,0,1,0,0,1,0,0,0
27000000,3.2,13.0,2.5,5.0,3.0,2065,1,0,1,0,0,1,0,0,1,0,0,0
41500000,4.0,6.0,4.0,5.0,5.0,2073,1,1,0,1,1,1,0,0,1,0,0,0
20400000,3.0,11.5,2.5,4.0,3.0,2075,1,0,1,1,0,1,0,0,1,0,0,0
78000000,6.0,13.0,2.0,4.0,5.0,2060,1,0,1,0,0,1,0,0,1,0,0,0
40000000,4.3,13.0,2.5,4.0,3.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
43500000,6.0,13.0,3.0,6.0,4.0,2076,1,1,0,0,1,0,1,0,1,1,0,0
58000000,10.0,13.0,2.0,4.0,4.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
38000000,4.0,10.0,2.5,8.0,5.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
30000000,3.2,13.0,3.0,12.0,5.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
15000000,3.0,17.0,2.5,4.0,4.0,2070,1,1,0,0,0,1,0,0,1,0,0,0
30000000,4.0,15.0,2.5,5.0,4.0,2076,1,0,1,0,0,1,0,0,1,0,0,0
35000000,6.0,16.5,2.5,7.0,4.0,2074,1,0,1,1,1,0,0,1,1,1,0,0
15500000,3.5,10.0,2.5,4.0,2.0,2075,1,1,0,0,0,1,0,0,1,0,0,0
29500000,4.1,13.0,2.5,6.0,5.0,2070,1,1,0,0,0,1,0,0,1,0,0,0
50000000,4.5,19.0,3.5,5.0,6.0,2060,1,0,1,0,0,1,0,0,1,0,0,0
55000000,5.0,13.0,3.0,3.0,4.0,2069,1,0,1,0,0,1,0,0,1,0,0,0
75000000,4.2,17.0,4.0,8.0,8.0,2076,1,1,0,0,0,0,0,0,1,0,0,0
29500000,3.2,11.0,2.5,5.0,3.0,2070,1,1,0,0,0,1,0,0,1,0,0,0
68000000,6.2,23.0,3.5,7.0,3.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
23000000,3.0,13.0,2.5,4.0,4.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
27000000,3.1,13.0,2.5,4.0,3.0,2068,1,0,1,0,0,1,0,0,1,0,0,0
29000000,4.0,13.0,2.5,5.0,4.0,2060,1,0,1,0,0,1,0,0,1,0,0,0
27500000,3.2,13.0,2.5,4.0,4.0,2060,1,0,1,0,0,0,0,1,1,0,0,0
35000000,4.2,12.0,3.5,12.0,6.0,2060,1,1,0,1,1,1,1,0,0,0,0,0
13300000,3.2,10.0,1.0,2.0,1.0,2076,1,1,0,1,0,0,0,0,1,0,0,0
28500000,3.2,9.0,2.5,4.0,3.0,2060,1,1,0,0,0,1,0,0,1,0,0,0
61000000,10.0,13.0,2.0,4.0,3.0,2067,1,1,0,0,0,1,0,0,1,0,0,0
17000000,2.2,13.0,2.5,5.0,2.0,2076,1,0,1,1,0,1,0,0,1,0,0,0
39000000,6.0,14.5,3.0,6.0,6.0,2077,1,1,0,0,0,1,0,0,1,0,0,0
16000000,3.2,10.0,2.5,4.0,3.0,2069,1,1,0,0,0,0,0,0,1,0,0,0
24000000,3.0,20.0,2.5,4.0,3.0,2068,1,0,1,0,0,1,0,0,1,0,0,0
65000000,6.1,15.0,2.5,3.0,3.0,2076,1,1,0,1,0,1,0,0,1,0,0,0
26500000,3.1,20.0,2.5,4.0,3.0,2076,1,0,1,1,0,0,0,0,1,0,0,0
33000000,4.0,10.0,2.5,5.0,4.0,2076,1,1,0,1,1,1,0,0,1,0,0,0
41500000,4.0,20.0,2.5,4.0,4.0,2070,1,0,1,0,0,1,1,0,0,1,0,0
19000000,4.0,16.0,2.5,4.0,4.0,2074,1,0,1,1,0,1,0,0,1,0,0,0
65000000,8.0,13.0,2.5,5.0,5.0,2076,1,1,0,1,0,1,0,0,1,0,0,0
30500000,4.0,13.0,2.5,5.0,4.0,2076,1,0,1,1,0,1,0,0,1,0,0,0
40000000,4.0,26.0,2.5,3.0,3.0,2070,0,0,1,1,0,1,0,0,1,1,0,0
75000000,6.1,15.0,2.5,5.0,4.0,2077,1,1,0,1,0,1,0,0,1,0,0,0
41900000,5.0,20.0,2.5,5.0,4.0,2070,0,0,1,0,0,1,0,0,0,1,0,0
25000000,3.0,10.0,3.5,7.0,3.0,2069,1,1,0,1,0,1,0,0,1,1,0,0
51000000,5.0,12.0,2.5,4.0,4.0,2075,1,1,0,1,0,1,0,0,1,0,0,0
56000000,6.0,11.0,2.5,5.0,4.0,2062,1,1,0,1,0,1,0,0,1,0,0,0
35000000,6.2,8.0,2.5,4.0,2.0,2062,1,1,0,1,0,1,0,1,1,1,0,0
18000000,4.0,13.0,1.0,3.0,2.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
55000000,6.2,13.0,2.5,6.0,5.0,2070,1,1,0,0,0,1,0,1,1,0,0,0
29000000,5.3,16.5,2.5,4.0,5.0,2063,1,1,0,0,0,1,0,0,1,0,0,0
55000000,4.2,10.0,2.5,3.0,4.0,2062,1,0,1,0,0,1,0,0,1,0,0,0
27500000,2.2,20.0,2.5,5.0,3.0,2062,0,1,0,0,0,1,0,1,1,0,0,0
36500000,5.0,13.0,3.0,5.0,4.0,2065,1,1,0,0,0,1,0,0,1,0,0,0
61500000,6.0,13.0,2.5,5.0,3.0,2068,1,1,0,0,0,1,0,1,1,0,0,0
17000000,3.2,10.0,2.5,6.0,3.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
25500000,3.0,13.0,2.5,4.0,4.0,2076,1,0,1,0,0,1,0,0,1,0,0,0
32500000,4.0,13.0,2.5,5.0,5.0,2076,1,0,1,0,0,1,0,0,1,0,0,0
26500000,3.5,13.0,3.0,6.0,5.0,2070,1,0,1,0,0,1,0,1,1,0,0,0
20500000,3.2,13.0,2.5,5.0,4.0,2074,1,0,1,0,0,1,0,1,1,0,0,0
25000000,4.2,12.0,2.5,6.0,3.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
29000000,12.0,13.0,2.5,14.0,6.0,2070,1,0,1,0,0,1,0,1,1,0,0,0
32000000,5.0,8.0,2.5,4.0,3.0,2070,1,1,0,0,0,1,0,0,1,0,0,0
51500000,8.3,13.0,2.0,5.0,3.0,2069,1,1,0,0,1,0,0,0,0,0,0,0
58000000,10.0,13.0,2.5,4.0,2.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
64000000,5.0,20.0,4.5,10.0,6.0,2074,1,0,1,0,0,1,0,0,1,0,0,0
23500000,2.5,13.0,4.0,3.0,3.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
45000000,6.0,15.0,3.5,7.0,4.0,2077,1,0,1,0,0,1,0,0,1,0,0,0
31500000,3.1,10.0,3.5,6.0,4.0,2075,1,1,0,0,0,1,0,0,1,0,0,0
29500000,3.0,10.0,3.5,6.0,4.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
49800000,5.3,9.0,4.0,11.0,4.0,2050,0,1,0,1,1,1,0,1,1,1,0,0
37000000,3.2,13.0,2.5,4.0,3.0,2077,1,1,0,0,0,1,0,0,1,0,0,0
27000000,3.2,13.0,3.5,8.0,4.0,2063,1,1,0,0,0,1,0,1,1,0,0,0
38000000,4.2,20.0,2.5,5.0,4.0,2076,1,0,1,0,1,1,1,0,0,1,0,0
13500000,2.2,10.0,1.0,2.0,1.0,2058,1,1,0,0,0,1,0,0,1,0,0,0
39500000,5.0,20.0,2.5,6.0,5.0,2062,1,1,0,0,0,1,0,0,1,1,0,0
32500000,5.3,13.0,3.0,6.0,3.0,2063,1,1,0,1,0,1,1,1,1,0,0,0
27000000,3.2,20.0,2.5,5.0,4.0,2076,1,0,1,0,0,1,0,0,1,0,0,0
28500000,3.3,13.0,2.5,4.0,4.0,2065,1,0,1,0,0,1,0,0,1,0,0,0
25000000,4.2,13.0,2.5,6.0,5.0,2050,1,0,1,0,0,1,0,0,1,1,0,0
15000000,3.0,17.0,2.5,4.0,3.0,2075,1,1,0,0,0,1,0,0,1,1,0,0
27500000,3.0,13.0,3.0,5.0,3.0,2074,1,0,1,1,0,0,0,0,1,0,0,0
67500000,4.0,13.5,2.5,8.0,8.0,2076,1,0,1,0,0,1,0,0,1,1,0,0
29000000,3.3,13.0,2.5,5.0,4.0,2073,1,1,0,0,0,1,0,0,1,1,0,0
29800000,4.0,20.0,2.5,5.0,3.0,2073,1,1,0,0,0,1,0,0,1,1,0,0
38000000,3.3,13.5,2.5,4.0,5.0,2070,1,0,1,0,0,1,0,0,1,1,0,0
67500000,4.0,11.0,2.5,8.0,8.0,2074,1,1,0,0,0,1,0,0,1,1,0,0
65000000,9.5,12.5,2.0,4.0,4.0,2069,1,1,0,0,0,1,0,0,1,1,0,0
18000000,4.0,13.0,1.0,3.0,2.0,2067,1,1,0,0,0,1,1,0,1,1,0,0
27500000,3.2,13.0,2.5,4.0,4.0,2065,1,0,1,0,0,1,0,0,1,0,0,0
23500000,2.2,10.0,2.5,8.0,4.0,2075,1,0,1,0,0,1,0,0,1,0,0,0
27500000,3.0,9.0,2.5,5.0,4.0,2075,1,0,1,0,0,1,0,0,1,0,0,0
26000000,3.1,13.0,2.5,5.0,4.0,2064,1,0,1,0,0,1,0,0,1,0,0,0
24500000,3.0,10.0,2.5,7.0,4.0,2065,1,1,0,1,0,1,0,0,1,0,0,0
25500000,3.0,13.0,3.0,5.0,3.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
22500000,4.0,13.0,2.5,4.0,3.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
13100000,3.0,12.0,2.0,6.0,3.0,2056,1,1,0,0,0,1,0,0,1,1,0,0
33000000,4.0,20.0,2.5,4.0,6.0,2060,1,1,0,0,0,1,0,0,1,1,0,0
22000000,3.1,13.0,2.5,5.0,4.0,2060,1,0,1,0,0,1,0,0,1,1,0,0
23500000,3.1,13.0,2.5,4.0,5.0,2060,1,0,1,0,0,1,0,0,1,0,0,0
21000000,2.3,13.0,2.5,4.0,4.0,2065,1,0,1,0,0,1,0,0,0,1,0,0
42500000,4.0,13.0,2.5,6.0,4.0,2073,0,0,1,0,0,1,0,0,1,1,0,0
19000000,3.0,10.0,2.5,5.0,3.0,2060,1,1,0,0,0,1,0,0,1,0,0,0
23000000,3.3,10.0,2.5,5.0,5.0,2076,1,1,0,0,0,1,0,0,1,0,0,0
40000000,5.0,15.0,2.5,6.0,6.0,2060,1,1,0,0,0,1,0,0,1,0,0,0
30000000,3.0,13.0,2.5,4.0,3.0,2074,1,1,0,0,0,1,0,0,1,1,0,0
55000000,4.2,13.5,2.0,3.0,4.0,2070,1,0,1,0,0,1,0,0,1,0,0,0
62000000,10.0,14.0,2.5,4.0,4.0,2074,1,1,0,0,0,1,0,0,1,0,0,0
40000000,5.0,15.0,2.5,6.0,6.0,2075,1,1,0,0,0,1,0,0,1,1,0,0
38000000,5.1,14.0,2.5,5.0,3.0,2076,1,1,0,0,0,1,0,0,1,1,0,0
